GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs926070	6	32285542	rs114473235	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	6p21.32	NR	TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs114473235-A	rs114473235	1	9268227	intron_variant	0	NR	8E-7	6.09691001300806		1.07	[NR]	Illumina [7158791] (imputed)	N
3	rs1617322	6	32288952	rs7751715	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs7751715-G	rs7751715	0	7751715	intron_variant	0	0.87	4E-8	7.39794000867204		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32290208	rs9268235	2023-04-03	34648354	Pietzner M	2021-11-12	Science	www.ncbi.nlm.nih.gov/pubmed/34648354	Mapping the proteo-genomic convergence of human diseases.	Interleukin-12 subunit beta levels	10,708 European ancestry individuals	NA	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs9268235-T	rs9268235	0	9268235	intron_variant	0	0.12	8E-14	13.0969100130081		0.15	[0.11-0.19] unit increase	Affymetrix, Illumina [10200000] (imputed)	N
3	rs1617322	6	32295652	rs4392743	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs4392743-T	rs4392743	0	4392743	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs412492	6	32295744	rs9268249	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	186,825 British ancestry men	NA	6p21.32	C6orf10	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs9268249-A	rs9268249	0	9268249	intron_variant	0	NR	7E-15	14.1549019599857		0.0239145	[0.018-0.03] unit decrease	Affymetrix [323123] (imputed)	N
3	rs412492	6	32295744	rs9268249	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	219,872 British ancestry women	NA	6p21.32	C6orf10	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs9268249-A	rs9268249	0	9268249	intron_variant	0	NR	5E-8	7.30102999566398		0.015398	[0.0099-0.0209] unit decrease	Affymetrix [321016] (imputed)	N
3	rs1617322	6	32302382	rs1265757	2018-04-27	26651848	Rivera NV	2016-05-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	664 Swedish ancestry non-Lofgren's syndrome cases, 384 Swedish ancestry Lofgren's syndrome cases	413 German ancestry non-Lofgren's syndrome cases, 64 German ancestry Lofgren's syndrome cases	6p21.32	C6orf10	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs1265757-A	rs1265757	0	1265757	intron_variant	0	0.343	1E-33	33		NA		Illumina [118177]	N
3	rs1617322	6	32302382	rs1265757	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs1265757-C	rs1265757	0	1265757	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32303692	rs1265754	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs1265754-T	rs1265754	0	1265754	missense_variant	0	0.87	2E-8	7.69897000433602		1.1		Affymetrix [8568156] (imputed)	N
3	rs17209007	6	32305238	rs78546106	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Asthma (childhood onset)	13,435 European ancestry cases, 393,186 European ancestry controls	NA	6p21.32	NR	TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs78546106-?	rs78546106	0	78546106	intron_variant	0	NR	6E-11	10.2218487496164		NA		Affymetrix [~ 8270000] (imputed)	N
3	rs1617322	6	32305544	rs926593	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs926593-A	rs926593	0	926593	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32310863	rs2849018	2019-03-07	30578418	Giri A	2018-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30578418	Trans-ethnic association study of blood pressure determinants in over 750,000 individuals.	Diastolic blood pressure	365,998 European ancestry individuals, 63,490 African ancestry individuals, 22,802 Hispanic individuals, 4,792 Asian ancestry individuals, 2,695 Native American ancestry individuals	299,024 European ancestry individuals, 17,277 individuals	6p21.32	C6orf10	TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2849018-C	rs2849018	0	2849018	intron_variant	0	0.6531	2E-17	16.698970004336		0.3443	[0.26-0.42] mmHg increase	Affymetrix [NR] (imputed)	N
3	rs1617322	6	32310863	rs2849018	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2849018-T	rs2849018	0	2849018	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32315511	rs910051	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs910051-T	rs910051	0	910051	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32325562	rs2395149	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672, ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2395149-G	rs2395149	0	2395149	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32333827	rs3129927	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000226892, ENSG00000237881, ENSG00000236672	NA	NA	rs3129927-A	rs3129927	0	3129927	intron_variant	0	0.87	3E-8	7.52287874528034		1.1		Affymetrix [8568156] (imputed)	N
3	rs1617322	6	32340871	rs114937304	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6p21.32	C6orf10, HCG23	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs114937304-T	rs114937304	1	3117109	intron_variant	0	0.102137715	6E-15	14.2218487496164		1.2814854	[1.204075188-1.363872529]	Illumina [10439017] (imputed)	N
3	rs1617322	6	32340871	rs3117109	2023-01-04	35773277	Agrawal S	2022-06-30	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35773277	Inherited basis of visceral, abdominal subcutaneous and gluteofemoral fat depots.	Visceral adipose tissue volumes to gluteofemoral adipose tissue volumes ratio	38,965 European ancestry, East Asian ancestry, South Asian ancestry, African ancestry, NR ancestry individuals	NA	6p21.32		TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs3117109-C	rs3117109	0	3117109	intron_variant	0	0.877	6E-9	8.22184874961636		0.061	[0.039-0.083] unit increase	Affymetrix [11485690] (imputed)	N
3	rs56673349	6	32345283	rs7758128	2011-04-04	21326295	Jin Y	2011-02-17	J Invest Dermatol	www.ncbi.nlm.nih.gov/pubmed/21326295	Genome-wide analysis identifies a quantitative trait locus in the MHC class II region associated with generalized vitiligo age of onset.	Vitiligo	1,339 European ancestry cases	677 European ancestry cases	6p21.32	BTNL2, C6orf10	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs7758128-A	rs7758128	0	7758128	intron_variant	0	0.06	8E-11	10.0969100130081		NA		Illumina [520460]	N
3	rs1617322	6	32345689	rs2894254	2018-07-04	29771307	Aponte JL	2018-05-16	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29771307	Assessment of rosacea symptom severity by genome-wide association study and expression analysis highlights immuno-inflammatory and skin pigmentation genes.	Rosacea symptom severity	73,265 European ancestry individuals	NA	6p21.32	C6orf10, BTNL2	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2894254-T	rs2894254	0	2894254	intron_variant	0	NR	1E-13	13		0.238275	[0.18-0.3] unit increase	Illumina [at least 950000] (imputed)	N
3	rs1617322	6	32345689	rs2894254	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)	2,518 African American women, 83,707 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 52,993 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6p21.32	BTNL2	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2894254-?	rs2894254	0	2894254	intron_variant	0	0.8879	9E-9	8.04575749056068	(EA, men)	NA		Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
3	rs1617322	6	32345689	rs2894254	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)	2,518 African American women, 83,707 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 52,993 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6p21.32	NOTCH4, C6orf10	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2894254-?	rs2894254	0	2894254	intron_variant	0	0.8879	5E-7	6.30102999566398	(EA)	NA		Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
3	rs1617322	6	32345689	rs2894254	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)	2,518 African American women, 83,707 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 52,993 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6p21.32	BTNL2	TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1, TSBP1-AS1			ENSG00000230602, ENSG00000228738, ENSG00000229903, ENSG00000225834, ENSG00000226228, ENSG00000224507, ENSG00000225914, ENSG00000235135	NA	NA	rs2894254-?	rs2894254	0	2894254	intron_variant	0	0.8879	9E-9	8.04575749056068	(men)	NA		Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
